ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KC488PO24N001263","행사","행사","2024 가치누리 문화거리 보람동 <하는보람, 사는보람>","세종특별자치시",,"3611010300","보람동","3611056000","보람동",,,,"다바811311","127.2891289","36.4776517","보람동 752","2024-05-31","2024-07-13","문화거리 축제_시작하는 보람+정기 거리공연_채우는 보람+거리 큐레이팅_입히는 보람+만나는 보람+노는 보람","세종특별자치시 문화관광재단","세종특별자치시 문화관광재단",,"044-850-0559","https://www.sjcf.or.kr/",,"2024-11-29","5690000","세종특별자치시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001264","행사","행사","안성맞춤 남사당 바우덕이 축제","경기도","안성시","4155031033","보개면 복평리","4155031000","보개면","415503208013","경기도 안성시 보개면 남사당로 198","17508","다바830926","127.3078038","37.03286992","안성맞춤랜드+안성천 일대(작은미술관 부근)","2024-10-03","2024-10-06","공식행사(개장식+개폐막식)+시립풍물단 상설공연+시민예술무대+바우덕이 국악콘서트+비봉산 행복산행+음악회+옛 장터 운영+농특산물 홍보판매 +키즈체험프로그램+저탄소 프로그램+경관조명 운영 등+전야제(길놀이)","안성맞춤남사당바우덕이축제위원회","경기도 안성시","문화체육관광부+경기도","031-678-5995","https://www.anseong.go.kr/festival/main.do","https://www.youtube.com/playlist?list=PLbpDsMMZa_mFUMgU9fmY6iC0zJO3s41sp","2024-12-09","4080000","경기도 안성시","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001265","행사","행사","한마음축제","서울특별시","용산구","1117013000","이태원동","1117065000","이태원1동","111702005002","서울특별시 용산구 녹사평대로 150","04390","다사549482","126.9900859","37.5324473","용산아트홀 대극장 미르","2024-10-18","2024-10-18","용산구민의 날을 기념하며 구민화합 도모를 위한 문화행사","서울특별시 용산구청 문화진흥과","서울특별시 용산구청 문화진흥과",,,,,"2024-12-03","3020000","서울특별시 용산구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001266","행사","행사","모악산 웰니스 축제","전북특별자치도","완주군","5271035025","구이면 원기리","5271035000","구이면","457104619113","전북특별자치도 완주군 구이면 모악산길 111-6","55362","다마644479","127.1068587","35.72754","전북도립미술관 일원","2024-04-13","2024-04-14","웰니스(건강, 힐링, 행복, 쉼) 체험+둘레길 걷기","전북특별자치도 완주군청","전북특별자치도 완주군청",,"063-290-3977",,,"2024-05-17","4721000","전북특별자치도 완주군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001267","행사","행사","대둔산 축제","전북특별자치도","완주군","5271038023","운주면 산북리","5271038000","운주면",,,,"다마848910","127.3316466","36.1160459","대둔산 잔디광장 일원","2024-06-08","2024-06-09","대둔산 비경쟁 등산대회+챌린지 프로그램","전북특별자치도 완주군청","전북특별자치도 완주군청",,"063-290-3978",,,"2024-05-17","4721000","전북특별자치도 완주군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001268","행사","행사","와일드&로컬푸드 축제","전북특별자치도","완주군","5271036000","고산면","5271036000","고산면","457103273004","전북특별자치도 완주군 고산면 고산휴양림로 246",,"다마759739","127.2328684","35.9622453","고산자연휴양림","2024-10-04","2024-10-06","와일드체험+로컬푸드체험+파이어존","와일드&로컬푸드축제추진위원회","전북특별자치도 완주군청","전북특별자치도청","063-290-3976","http://www.wanjufestival.kr/",,"2024-05-17","4721000","전북특별자치도 완주군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001269","행사","행사","오성한옥마을 오픈가든축제","전북특별자치도","완주군","5271034025","소양면 대흥리","5271034000","소양면","457104619188","전라북도 완주군 소양면 송광새터길 16-3","55348","다마767665","127.2421971","35.8955183","오성한옥마을","2024-05-18","2024-05-19","오성한옥마을 스탬프투어+전시+공연+체험","오성한옥마을","전북특별자치도 완주군청",,"063-290-3977",,,"2024-05-17","4721000","전북특별자치도 완주군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001270","행사","행사","법성포단오제","전라남도","영광군","4687037021","법성면 진내리","4687037000","법성면","468704694343","전라남도 영광군 법성면 진굴비길 154-13","57009","다마033079","126.4359383","35.36265187","법성포","2024-06-07","2024-06-10","문화축제","(사)법성포단오제보존회","(사)법성포단오제보존회","전라남도 영광군+영광군의회+한빛원자력본부","061-356-4331","http://bspdanoje.co.kr",,"2024-08-16","4970000","전라남도 영광군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001271","행사","행사","불갑산상사화축제","전라남도","영광군","4687033026","불갑면 모악리","4687033000","불갑면","468703298024","전라남도 영광군 불갑면 불갑사로 450","57058","다라132899","126.5500476","35.19967508","불갑면","2024-09-13","2024-09-22","문화축제","영광 불갑산상사화축제 집행위원회","영광 불갑산상사화축제 추진위원회","전라남도 영광군+영광군의회+한빛원자력본부","061-350-5269","http://상사화축제.com",,"2024-08-16","4970000","전라남도 영광군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001272","행사","행사","해맞이행사","대구광역시","동구","2714010300","효목동","2714059000","효목1동",,,,"마마034659","128.6457589","35.8845281","동촌유원지 해맞이 공원","2024-01-01","2024-01-01","신년메시지 무대공연","대구광역시 동구청","대구광역시 동구청",,"053-662-2172",,,"2024-11-20","3420000","대구광역시 동구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001273","행사","행사","정월대보름 달집태우기 행사","대구광역시","동구","2714011600","동호동","2714074700","안심4동",,,,"마마095636","128.7136093","35.8637114","안심교 하부 금호강 둔치","2024-02-24","2024-02-24","공연 달집태우기","안심백인청년회","안심백인청년회","대구광역시 동구청","053-662-2172",,,"2024-11-20","3420000","대구광역시 동구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001274","행사","행사","팔공산 벚꽃축제","대구광역시","동구","2714013700","용수동","2714076000","공산동",,,,"마마078776","128.6967533","35.9896322","팔공산 동화지구 분수대광장","2024-03-29","2024-04-02","봄나물 비빔밥 축제 벚꽃가요제 무대공연","팔공산동화지구번영회","팔공산동화지구번영회","대구광역시청+대구광역시 동구청","053-981-6624",,,"2024-11-20","3420000","대구광역시 동구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001275","행사","행사","선덕여왕 숭모재","대구광역시","동구","2714013800","신무동","2714076000","공산동","271403000049","대구광역시 동구 팔공산로 967-28","41006","마마057782","128.6739767","35.99490611","부인사 숭모전","2024-04-23","2024-04-23","숭모재 의식 및 국악공연 전시 등 문화행사","대한불교조계종 부인사","대한불교조계종 부인사","대구광역시 동구청","053-982-5006",,,"2024-11-20","3420000","대구광역시 동구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001276","행사","행사","안심창조밸리 연꽃마을 축제","대구광역시","동구","2714012700","금강동","2714074200","안심3동","271403142003","대구광역시 동구 금강로 153","41092","마마117636","128.7372279","35.8625954","안심창조밸리 일원","2024-07-20","2024-07-21","연꽃그림전 연꽃길 힐링걷기대회 무대공연","안심창조밸리 주민협의체","안심창조밸리 주민협의체","대구광역시 동구청","053-964-2901",,,"2024-11-20","3420000","대구광역시 동구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001277","행사","행사","팔공산 왕건축제","대구광역시","동구","2714014500","지묘동","2714076000","공산동",,,,"마마030723","128.64284","35.9426691","동화천 생태하천 둔치","2024-09-06","2024-09-06","왕건 관련 체험프로그램 주민장기자랑대회+무대공연","공산동 주민자치위원회","공산동 주민자치위원회","대구광역시 동구청","053-662-3981",,,"2024-11-20","3420000","대구광역시 동구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001278","행사","행사","용암산성 옥샘문화제","대구광역시","동구","2714010700","도동","2714061500","도평동","271404226319","대구광역시 동구 팔공로26길 63","41036","마마047695","128.6612607","35.9173415","도동문화마을 다목적광장","2024-10-04","2024-10-04","제례행사 사생대회 작품전시 문화행사","용암산성옥샘문화제추진위원회","용암산성옥샘문화제추진위원회","대구광역시청+대구광역시 동구청","053-662-3801",,,"2024-11-20","3420000","대구광역시 동구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001279","행사","행사","최계란 선생 대구아리랑제","대구광역시","동구","2714010500","봉무동","2714062000","불로.봉무동",,,,"마마027695","128.6392464","35.9175779","단산유적공원","2024-09-28","2024-09-29","공연 아리랑홍보 및 체험부스 운영 등","불로봉무동주민자치위원회","불로봉무동주민자치위원회","대구광역시 동구청","053-662-2172",,,"2024-11-20","3420000","대구광역시 동구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001280","행사","행사","팔공산 단풍축제","대구광역시","동구","2714013300","진인동","2714076000","공산동","271403142001","대구광역시 동구 갓바위로 259","41008","마마107756","128.7280117","35.97171664","팔공산 갓바위지구 광장","2024-10-25","2024-10-27","순두부 나눔 행사 갓바위가요제 무대공연","팔공산갓바위상가번영회","팔공산갓바위상가번영회","대구광역시청+대구광역시 동구청","053-984-8667",,,"2024-11-20","3420000","대구광역시 동구","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001281","행사","행사","군위 삼장군단오축제","대구광역시","군위군","2772032029","효령면 장군리","2772032000","효령면","477204742234","대구광역시 군위군 효령면 장군당 1길 24-6","43133","라마967923","128.5747134","36.1235887","효령면 고지바위권역다목적센터 일원","2024-06-10","2024-06-10","단오축제","군위문화원","군위문화원","대구광역시청+대구광역시 군위군청","054-380-6866",,,"2024-08-16","5141000","대구광역시 군위군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001282","행사","행사","김수환추기경 사랑과 나눔 문화축전","대구광역시","군위군","2772025034","군위읍 용대리","2772025000","군위읍","477203018054","대구광역시 군위군 군위읍 군위금성로 270","43121","라바988044","128.5997379","36.2324297","김수환추기경 사랑과 나눔공원 일원","2024-05-11","2024-05-11","김수환추기경 문화축전","매일신문사","매일신문사","대구광역시청+대구광역시 군위군청","054-380-6866",,,"2024-08-16","5141000","대구광역시 군위군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
"KC488PO24N001283","행사","행사","증평들노래축제","충청북도","증평군","4374525040","증평읍 남하리","4374525000","증평읍","437454532038","충청북도 증평군 증평읍 둔덕길 89","27948","라바085628","127.5955699","36.7638846","증평민속체험박물관","2024-06-15","2024-06-16","핵심프로그램(장뜰두레농요 시연)+전통 농경문화를 테마로 한 공연, 전시·체험프로그램 운영+체험행사(감자캐기·논놀이·농경체험·오감체험·물고기잡기·전통음식체험·플리마켓 등)+전시행사(사진전시 등)","들노래축제추진위원회","장뜰두레농요보존회","충청북도 증평군청","043-835-4153","https://www.jp.go.kr/tour/prog/tursmCn/sub03_02/view.do?progNo=p00000006370bi3vF1tv",,"2024-08-16","5570000","충청북도 증평군","20250401","문화체육관광부","KC_488_WNTY_CLTFSTVL_2024","20250331"
